Algodon,Poliester,Lana,Elastano,Viscosa,Nylon,Seda,Fibra,Peso,Programa,Agua,Jabon,Temperatura
48.59,31.21,5.65,4.22,5.37,4.13,0.0,0.83,3.79,Mixto,52.74,24.475,40
1.26,61.82,0.0,22.2,1.06,11.87,0.0,1.79,2.3,Sintéticos,43.8,20.75,40
3.55,59.02,0.0,14.19,1.79,20.16,0.0,1.29,2.18,Sintéticos,43.08,20.45,40
7.39,51.26,0.0,18.91,4.88,16.02,0.0,1.54,3.16,Sintéticos,48.96,22.9,40
93.88,6.12,0.0,0.0,0.0,0.0,0.0,0.0,4.96,Algodón,59.76,27.4,60
2.22,27.26,50.5,4.24,1.51,1.28,12.98,0.0,1.5,Lana,39.0,18.75,30
19.67,1.91,23.47,3.05,11.12,13.05,27.74,0.0,2.66,Mixto,45.96,21.65,40
14.57,23.25,15.96,0.45,8.92,8.25,28.59,0.0,2.47,Mixto,44.82,21.175,40
65.36,19.04,4.1,3.68,4.45,2.44,0.0,0.93,4.94,Mixto,59.64,27.35,40
81.21,6.43,0.0,2.09,6.91,0.0,0.0,3.37,4.17,Algodón,55.019999999999996,25.425,60
98.93,1.07,0.0,0.0,0.0,0.0,0.0,0.0,5.16,Algodón,60.96,27.9,60
5.81,22.55,43.49,0.55,0.25,8.2,19.15,0.0,2.14,Mixto,42.84,20.35,40
18.53,47.65,0.0,10.83,7.61,8.18,0.0,7.2,3.08,Mixto,48.480000000000004,22.7,40
95.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.82,Algodón,58.92,27.05,60
21.69,47.57,0.0,12.11,1.58,14.81,0.0,2.24,3.99,Mixto,53.94,24.975,40
22.08,56.55,0.0,9.91,3.09,8.23,0.0,0.14,2.45,Sintéticos,44.7,21.125,40
94.26,5.74,0.0,0.0,0.0,0.0,0.0,0.0,5.86,Algodón,65.16,29.65,60
77.93,12.22,0.0,3.61,3.45,0.0,0.0,2.79,4.23,Algodón,55.38,25.575000000000003,60
99.61,0.39,0.0,0.0,0.0,0.0,0.0,0.0,6.93,Algodón,71.58,32.325,60
3.81,22.47,36.01,4.12,10.95,10.19,12.44,0.0,2.19,Mixto,43.14,20.475,40
51.81,35.67,1.92,3.32,3.51,0.95,0.0,2.83,2.83,Mixto,46.980000000000004,22.075,40
91.26,8.74,0.0,0.0,0.0,0.0,0.0,0.0,4.59,Algodón,57.54,26.475,60
99.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,7.36,Algodón,74.16,33.400000000000006,60
4.89,64.26,0.0,16.09,4.55,7.41,0.0,2.8,3.3,Sintéticos,49.8,23.25,40
97.62,2.38,0.0,0.0,0.0,0.0,0.0,0.0,7.2,Algodón,73.2,33.0,60
10.24,8.99,26.83,3.84,22.39,15.64,12.07,0.0,1.66,Mixto,39.96,19.15,40
9.88,45.18,0.0,26.33,6.85,8.0,0.0,3.75,3.06,Mixto,48.36,22.65,40
25.71,30.36,16.45,0.01,1.79,2.65,23.04,0.0,1.19,Mixto,37.14,17.975,40
15.84,15.97,16.59,2.35,1.79,11.38,36.08,0.0,2.12,Delicados,42.72,20.3,30
79.32,10.61,0.0,4.1,2.88,0.0,0.0,3.09,5.44,Algodón,62.64,28.6,60
95.81,4.19,0.0,0.0,0.0,0.0,0.0,0.0,7.77,Algodón,76.62,34.425,60
27.42,36.7,0.0,15.91,2.93,15.36,0.0,1.69,2.9,Mixto,47.4,22.25,40
53.64,34.81,2.86,2.18,5.05,0.05,0.0,1.41,2.89,Mixto,47.34,22.225,40
95.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,6.28,Algodón,67.68,30.700000000000003,60
44.87,45.38,4.9,1.93,0.86,2.05,0.0,0.02,2.54,Mixto,45.24,21.35,40
66.42,20.2,1.95,2.53,3.09,2.99,0.0,2.83,2.58,Mixto,45.480000000000004,21.45,40
69.73,21.76,1.96,0.72,0.4,2.71,0.0,2.71,3.25,Mixto,49.5,23.125,40
95.39,4.61,0.0,0.0,0.0,0.0,0.0,0.0,5.68,Algodón,64.08,29.2,60
7.03,1.1,38.7,1.73,6.77,8.54,36.12,0.0,1.16,Delicados,36.96,17.9,30
8.85,28.89,27.39,3.95,0.53,8.3,22.09,0.0,2.96,Mixto,47.76,22.4,40
17.39,48.48,0.0,17.01,3.79,9.18,0.0,4.15,3.14,Mixto,48.84,22.85,40
14.41,52.96,0.0,9.68,0.68,20.71,0.0,1.55,2.28,Sintéticos,43.68,20.7,40
41.29,44.47,3.75,1.2,0.68,4.25,0.0,4.36,3.59,Mixto,51.54,23.975,40
48.77,34.26,0.14,5.9,4.14,1.82,0.0,4.99,4.98,Mixto,59.88,27.450000000000003,40
24.93,15.75,36.88,1.78,0.07,8.01,12.58,0.0,2.66,Mixto,45.96,21.65,40
3.89,58.26,0.0,12.71,2.31,17.88,0.0,4.94,2.69,Sintéticos,46.14,21.725,40
22.46,49.28,0.0,16.48,0.56,7.01,0.0,4.21,2.46,Mixto,44.76,21.15,40
94.25,5.75,0.0,0.0,0.0,0.0,0.0,0.0,6.25,Algodón,67.5,30.625,60
14.31,9.11,50.43,6.32,6.94,1.6,11.28,0.0,2.46,Lana,44.76,21.15,30
97.55,2.45,0.0,0.0,0.0,0.0,0.0,0.0,4.83,Algodón,58.980000000000004,27.075,60
14.63,8.97,44.82,2.53,9.51,11.82,7.72,0.0,1.62,Mixto,39.72,19.05,40
94.19,5.81,0.0,0.0,0.0,0.0,0.0,0.0,6.76,Algodón,70.56,31.9,60
50.96,34.56,5.06,1.83,5.29,1.11,0.0,1.21,4.62,Mixto,57.72,26.55,40
26.38,5.22,33.84,5.03,7.57,8.15,13.81,0.0,1.83,Mixto,40.980000000000004,19.575,40
14.71,60.08,0.0,8.5,1.06,14.08,0.0,1.56,3.32,Sintéticos,49.92,23.299999999999997,40
80.45,14.09,0.0,2.61,2.61,0.0,0.0,0.23,5.41,Algodón,62.46,28.525,60
49.77,29.86,1.17,1.34,8.41,5.03,0.0,4.43,3.63,Mixto,51.78,24.075,40
44.84,37.52,0.26,5.07,8.47,0.18,0.0,3.66,3.79,Mixto,52.74,24.475,40
1.49,22.13,26.45,2.51,8.83,2.9,35.7,0.0,2.77,Delicados,46.620000000000005,21.925,30
52.42,34.42,3.45,3.12,2.22,3.29,0.0,1.07,5.46,Mixto,62.76,28.65,40
92.23,7.77,0.0,0.0,0.0,0.0,0.0,0.0,7.96,Algodón,77.75999999999999,34.9,60
90.51,9.49,0.0,0.0,0.0,0.0,0.0,0.0,6.57,Algodón,69.42,31.425,60
99.61,0.39,0.0,0.0,0.0,0.0,0.0,0.0,4.47,Algodón,56.82,26.174999999999997,60
79.33,8.1,0.0,2.34,5.8,0.0,0.0,4.43,5.13,Algodón,60.78,27.825,60
78.52,15.94,0.0,1.56,3.94,0.0,0.0,0.03,4.16,Algodón,54.96,25.4,60
81.24,2.85,0.0,4.56,6.77,0.0,0.0,4.58,3.05,Algodón,48.3,22.625,60
4.32,71.14,0.0,5.94,0.91,16.15,0.0,1.54,3.81,Sintéticos,52.86,24.525,40
44.53,35.4,4.24,3.07,7.55,2.8,0.0,2.42,2.64,Mixto,45.84,21.6,40
92.97,7.03,0.0,0.0,0.0,0.0,0.0,0.0,7.52,Algodón,75.12,33.8,60
81.91,15.85,0.0,0.22,1.14,0.0,0.0,0.87,5.29,Algodón,61.74,28.225,60
2.54,62.56,0.0,15.66,4.56,14.03,0.0,0.65,3.69,Sintéticos,52.14,24.225,40
15.45,24.14,35.5,1.1,0.2,0.33,23.26,0.0,1.33,Mixto,37.980000000000004,18.325,40
21.23,25.57,14.33,2.24,7.91,5.68,23.03,0.0,1.9,Mixto,41.4,19.75,40
58.88,25.31,2.92,1.24,8.17,1.2,0.0,2.29,4.0,Mixto,54.0,25.0,40
15.98,44.55,0.0,10.62,5.46,20.05,0.0,3.34,3.03,Mixto,48.18,22.575,40
92.88,7.12,0.0,0.0,0.0,0.0,0.0,0.0,7.63,Algodón,75.78,34.075,60
56.99,35.09,0.9,2.87,2.41,1.72,0.0,0.02,3.76,Mixto,52.56,24.4,40
55.31,25.08,1.15,2.47,9.36,4.5,0.0,2.13,5.17,Mixto,61.019999999999996,27.925,40
92.43,7.57,0.0,0.0,0.0,0.0,0.0,0.0,4.38,Algodón,56.28,25.95,60
8.57,27.85,31.85,1.21,7.5,6.9,16.13,0.0,1.85,Mixto,41.1,19.625,40
38.5,46.35,2.77,0.95,6.44,4.32,0.0,0.68,5.34,Mixto,62.04,28.35,40
81.64,1.22,0.0,4.56,9.35,0.0,0.0,3.22,3.76,Algodón,52.56,24.4,60
98.91,1.09,0.0,0.0,0.0,0.0,0.0,0.0,4.61,Algodón,57.660000000000004,26.525,60
33.24,46.47,3.48,2.93,8.84,1.41,0.0,3.62,3.23,Mixto,49.379999999999995,23.075,40
21.56,26.39,14.23,3.12,4.34,8.97,21.38,0.0,2.46,Mixto,44.76,21.15,40
20.23,59.49,0.0,10.09,1.5,6.47,0.0,2.23,2.78,Sintéticos,46.68,21.95,40
98.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,6.86,Algodón,71.16,32.150000000000006,60
6.18,54.23,0.0,19.03,3.08,14.17,0.0,3.31,2.13,Sintéticos,42.78,20.325,40
70.75,19.36,0.0,0.72,5.22,0.0,0.0,3.94,6.62,Algodón,69.72,31.55,60
72.65,9.85,0.0,2.29,10.8,0.0,0.0,4.4,7.0,Algodón,72.0,32.5,60
42.64,47.16,0.76,4.32,1.9,2.79,0.0,0.43,4.43,Mixto,56.58,26.075,40
29.41,3.53,36.06,1.28,3.86,5.94,19.92,0.0,1.74,Mixto,40.44,19.35,40
24.18,50.25,0.0,15.06,2.32,5.24,0.0,2.95,3.44,Sintéticos,50.64,23.6,40
88.4,11.6,0.0,0.0,0.0,0.0,0.0,0.0,4.74,Algodón,58.44,26.85,60
45.72,37.67,4.08,3.09,2.58,3.13,0.0,3.74,2.87,Mixto,47.22,22.175,40
61.46,26.97,4.68,5.22,0.39,0.37,0.0,0.92,5.12,Mixto,60.72,27.8,40
96.85,3.15,0.0,0.0,0.0,0.0,0.0,0.0,4.5,Algodón,57.0,26.25,60
84.65,8.65,0.0,2.35,3.24,0.0,0.0,1.12,3.88,Algodón,53.28,24.7,60
85.74,2.37,0.0,4.67,7.18,0.0,0.0,0.05,5.05,Algodón,60.3,27.625,60
25.3,28.56,23.01,0.07,9.71,6.19,7.17,0.0,1.2,Mixto,37.2,18.0,40
57.73,22.01,1.24,0.61,8.45,5.33,0.0,4.63,5.4,Mixto,62.400000000000006,28.5,40
97.71,2.29,0.0,0.0,0.0,0.0,0.0,0.0,4.28,Algodón,55.68,25.700000000000003,60
30.22,19.95,25.91,1.24,6.61,7.52,8.54,0.0,2.63,Mixto,45.78,21.575,40
18.91,22.47,21.73,0.82,8.0,0.58,27.49,0.0,2.5,Mixto,45.0,21.25,40
88.12,2.91,0.0,2.71,4.15,0.0,0.0,2.11,6.58,Algodón,69.48,31.45,60
32.15,47.85,3.33,1.72,9.55,4.76,0.0,0.64,3.59,Mixto,51.54,23.975,40
42.32,39.47,2.09,1.73,6.68,4.56,0.0,3.16,4.08,Mixto,54.480000000000004,25.2,40
76.14,6.46,0.0,4.39,8.97,0.0,0.0,4.04,4.47,Algodón,56.82,26.174999999999997,60
97.46,2.54,0.0,0.0,0.0,0.0,0.0,0.0,5.1,Algodón,60.599999999999994,27.75,60
29.12,9.39,31.35,1.14,2.11,2.46,24.43,0.0,2.45,Mixto,44.7,21.125,40
42.11,39.6,1.21,3.83,8.01,3.16,0.0,2.07,4.47,Mixto,56.82,26.174999999999997,40
53.67,24.79,3.47,1.47,9.01,4.24,0.0,3.35,3.91,Mixto,53.46,24.775,40
26.44,20.95,19.1,3.95,8.1,8.18,13.28,0.0,1.13,Mixto,36.78,17.825,40
95.27,4.73,0.0,0.0,0.0,0.0,0.0,0.0,5.02,Algodón,60.12,27.549999999999997,60
11.9,54.38,0.0,18.88,4.66,9.67,0.0,0.51,3.46,Sintéticos,50.76,23.65,40
5.61,21.81,35.91,0.85,8.63,5.9,21.3,0.0,1.89,Mixto,41.34,19.725,40
14.31,9.88,32.96,4.57,5.81,3.2,29.26,0.0,1.51,Mixto,39.06,18.775,40
94.15,5.85,0.0,0.0,0.0,0.0,0.0,0.0,4.63,Algodón,57.78,26.575,60
82.06,9.79,0.0,0.69,3.55,0.0,0.0,3.9,6.79,Algodón,70.74000000000001,31.975,60
52.63,39.09,0.51,2.67,4.51,0.42,0.0,0.17,2.96,Mixto,47.76,22.4,40
91.35,8.65,0.0,0.0,0.0,0.0,0.0,0.0,6.59,Algodón,69.53999999999999,31.475,60
23.78,21.3,19.79,3.31,10.87,7.85,13.09,0.0,1.36,Mixto,38.16,18.4,40
2.14,3.21,42.78,0.08,2.81,6.31,42.66,0.0,2.04,Delicados,42.24,20.1,30
13.63,50.67,0.0,18.54,4.9,8.59,0.0,3.67,2.13,Sintéticos,42.78,20.325,40
84.98,7.75,0.0,2.06,3.83,0.0,0.0,1.38,3.12,Algodón,48.72,22.8,60
14.97,30.08,28.9,5.14,5.77,9.7,5.45,0.0,2.14,Mixto,42.84,20.35,40
18.49,49.1,0.0,14.28,3.51,13.84,0.0,0.77,3.25,Mixto,49.5,23.125,40
91.73,8.27,0.0,0.0,0.0,0.0,0.0,0.0,4.63,Algodón,57.78,26.575,60
88.83,0.9,0.0,2.96,5.53,0.0,0.0,1.77,3.66,Algodón,51.96,24.15,60
85.13,6.82,0.0,1.65,4.93,0.0,0.0,1.47,5.57,Algodón,63.42,28.925,60
98.23,1.77,0.0,0.0,0.0,0.0,0.0,0.0,5.64,Algodón,63.839999999999996,29.1,60
90.14,9.86,0.0,0.0,0.0,0.0,0.0,0.0,6.04,Algodón,66.24000000000001,30.1,60
92.12,7.88,0.0,0.0,0.0,0.0,0.0,0.0,7.68,Algodón,76.08,34.2,60
92.65,7.35,0.0,0.0,0.0,0.0,0.0,0.0,5.38,Algodón,62.28,28.45,60
42.4,30.59,3.25,0.27,12.79,6.08,0.0,4.62,3.2,Mixto,49.2,23.0,40
3.83,70.71,0.0,13.57,1.84,6.86,0.0,3.19,3.49,Sintéticos,50.94,23.725,40
9.01,56.79,0.0,12.18,0.44,20.94,0.0,0.65,2.85,Sintéticos,47.1,22.125,40
7.97,55.43,0.0,13.73,4.39,14.6,0.0,3.88,3.5,Sintéticos,51.0,23.75,40
92.46,7.54,0.0,0.0,0.0,0.0,0.0,0.0,4.14,Algodón,54.839999999999996,25.35,60
96.54,3.46,0.0,0.0,0.0,0.0,0.0,0.0,7.96,Algodón,77.75999999999999,34.9,60
94.8,5.2,0.0,0.0,0.0,0.0,0.0,0.0,4.96,Algodón,59.76,27.4,60
89.74,2.56,0.0,3.24,0.81,0.0,0.0,3.65,5.81,Algodón,64.86,29.525,60
81.04,16.34,0.0,0.91,1.45,0.0,0.0,0.26,5.86,Algodón,65.16,29.65,60
29.27,9.47,34.95,3.19,1.54,1.53,20.04,0.0,1.25,Mixto,37.5,18.125,40
76.11,14.84,0.0,1.28,5.22,0.0,0.0,2.55,6.59,Algodón,69.53999999999999,31.475,60
44.91,37.07,2.48,2.44,10.25,0.28,0.0,2.58,2.65,Mixto,45.9,21.625,40
12.65,43.38,0.0,20.42,2.06,19.15,0.0,2.34,2.18,Mixto,43.08,20.45,40
14.77,50.8,0.0,9.58,0.27,20.11,0.0,4.47,3.19,Sintéticos,49.14,22.975,40
21.86,19.68,26.94,1.46,5.36,7.32,17.38,0.0,2.39,Mixto,44.34,20.975,40
76.5,11.96,0.0,2.41,6.09,0.0,0.0,3.03,5.37,Algodón,62.22,28.425,60
9.81,27.84,28.38,4.71,1.68,0.65,26.93,0.0,2.75,Mixto,46.5,21.875,40
88.18,11.82,0.0,0.0,0.0,0.0,0.0,0.0,6.18,Algodón,67.08,30.45,60
24.59,46.13,0.0,15.83,1.18,9.21,0.0,3.06,3.62,Mixto,51.72,24.05,40
15.87,51.19,0.0,17.04,3.98,10.07,0.0,1.85,3.23,Sintéticos,49.379999999999995,23.075,40
53.46,26.27,4.23,3.64,8.32,0.01,0.0,4.08,2.73,Mixto,46.379999999999995,21.825,40
97.33,2.67,0.0,0.0,0.0,0.0,0.0,0.0,6.68,Algodón,70.08,31.7,60
52.22,33.99,4.85,4.99,0.78,2.58,0.0,0.59,5.36,Mixto,62.160000000000004,28.4,40
83.38,9.36,0.0,4.44,0.53,0.0,0.0,2.29,5.76,Algodón,64.56,29.4,60
2.83,64.65,0.0,15.24,1.13,14.54,0.0,1.6,3.23,Sintéticos,49.379999999999995,23.075,40
87.86,5.1,0.0,0.68,0.37,0.0,0.0,5.99,3.9,Algodón,53.4,24.75,60
14.47,67.24,0.0,7.6,4.75,5.41,0.0,0.53,3.06,Sintéticos,48.36,22.65,40
30.68,27.62,17.6,1.04,7.21,0.29,15.56,0.0,2.62,Mixto,45.72,21.55,40
8.52,19.32,29.33,2.72,6.87,8.24,25.01,0.0,2.6,Mixto,45.6,21.5,40
18.79,6.23,28.52,0.66,8.03,7.86,29.91,0.0,1.07,Mixto,36.42,17.675,40
25.14,16.32,19.04,3.65,3.5,3.78,28.58,0.0,1.01,Mixto,36.06,17.525,40
16.84,20.22,13.67,5.89,2.86,9.99,30.54,0.0,1.83,Delicados,40.980000000000004,19.575,30
58.12,27.86,0.22,1.2,8.19,0.47,0.0,3.94,2.65,Mixto,45.9,21.625,40
72.64,19.18,0.0,4.22,2.6,0.0,0.0,1.36,6.86,Algodón,71.16,32.150000000000006,60
41.15,36.38,4.19,4.95,7.67,2.09,0.0,3.56,2.61,Mixto,45.66,21.525,40
89.66,10.34,0.0,0.0,0.0,0.0,0.0,0.0,6.91,Algodón,71.46000000000001,32.275,60
13.55,12.49,23.2,4.64,11.54,3.41,31.17,0.0,2.82,Delicados,46.92,22.05,30
16.0,58.26,0.0,6.79,3.41,12.23,0.0,3.31,2.52,Sintéticos,45.120000000000005,21.3,40
78.27,10.22,0.0,3.24,5.59,0.0,0.0,2.69,4.86,Algodón,59.160000000000004,27.15,60
50.57,35.83,2.55,1.39,6.54,0.87,0.0,2.25,3.12,Mixto,48.72,22.8,40
60.28,29.04,3.79,1.73,1.26,1.4,0.0,2.51,3.24,Mixto,49.44,23.1,40
3.04,59.72,0.0,15.81,3.11,15.04,0.0,3.29,2.33,Sintéticos,43.980000000000004,20.825,40
94.09,5.91,0.0,0.0,0.0,0.0,0.0,0.0,5.88,Algodón,65.28,29.7,60
83.37,6.31,0.0,1.18,4.5,0.0,0.0,4.64,6.5,Algodón,69.0,31.25,60
22.0,3.86,44.67,1.85,3.93,0.25,23.44,0.0,2.35,Mixto,44.1,20.875,40
95.35,4.65,0.0,0.0,0.0,0.0,0.0,0.0,5.76,Algodón,64.56,29.4,60
83.85,1.84,0.0,1.14,9.03,0.0,0.0,4.14,3.3,Algodón,49.8,23.25,60
97.76,2.24,0.0,0.0,0.0,0.0,0.0,0.0,7.33,Algodón,73.98,33.325,60
51.6,34.15,0.11,1.43,7.96,2.05,0.0,2.7,4.97,Mixto,59.82,27.424999999999997,40
80.38,10.88,0.0,2.15,3.63,0.0,0.0,2.96,6.91,Algodón,71.46000000000001,32.275,60
98.29,1.71,0.0,0.0,0.0,0.0,0.0,0.0,7.85,Algodón,77.1,34.625,60
60.87,24.97,1.09,4.18,4.05,2.39,0.0,2.44,3.29,Mixto,49.74,23.225,40
95.05,4.95,0.0,0.0,0.0,0.0,0.0,0.0,7.78,Algodón,76.68,34.45,60
21.34,55.32,0.0,6.42,1.85,12.28,0.0,2.8,3.43,Sintéticos,50.58,23.575000000000003,40
86.75,4.06,0.0,4.39,3.98,0.0,0.0,0.81,4.32,Algodón,55.92,25.8,60
77.07,8.48,0.0,4.13,6.84,0.0,0.0,3.48,3.7,Algodón,52.2,24.25,60
24.44,5.85,33.12,1.82,7.99,4.58,22.2,0.0,1.28,Mixto,37.68,18.2,40
48.68,32.05,1.8,4.01,8.21,0.84,0.0,4.41,2.77,Mixto,46.620000000000005,21.925,40
92.45,7.55,0.0,0.0,0.0,0.0,0.0,0.0,4.36,Algodón,56.160000000000004,25.9,60
93.37,6.63,0.0,0.0,0.0,0.0,0.0,0.0,6.12,Algodón,66.72,30.3,60
26.5,4.95,29.18,5.03,3.81,3.02,27.51,0.0,1.22,Mixto,37.32,18.05,40
98.67,1.33,0.0,0.0,0.0,0.0,0.0,0.0,5.74,Algodón,64.44,29.35,60
8.08,68.57,0.0,13.48,0.36,7.29,0.0,2.22,2.67,Sintéticos,46.019999999999996,21.675,40
89.7,10.3,0.0,0.0,0.0,0.0,0.0,0.0,4.74,Algodón,58.44,26.85,60
75.73,12.43,0.0,3.99,5.55,0.0,0.0,2.31,6.61,Algodón,69.66,31.525000000000002,60
58.56,29.05,3.69,0.1,4.67,3.64,0.0,0.29,4.56,Mixto,57.36,26.4,40
11.52,4.6,29.82,2.8,14.04,12.51,24.7,0.0,2.13,Mixto,42.78,20.325,40
46.58,42.17,0.97,3.54,1.61,1.91,0.0,3.22,3.06,Mixto,48.36,22.65,40
22.83,46.43,0.0,6.17,5.2,17.98,0.0,1.38,3.58,Mixto,51.480000000000004,23.95,40
85.24,1.37,0.0,3.17,7.93,0.0,0.0,2.29,6.35,Algodón,68.1,30.875,60
23.75,51.69,0.0,6.52,2.46,13.51,0.0,2.07,2.17,Sintéticos,43.019999999999996,20.425,40
22.34,23.54,12.45,0.55,3.81,7.34,29.98,0.0,1.36,Mixto,38.16,18.4,40
49.73,39.87,3.54,3.77,0.47,1.86,0.0,0.77,5.18,Mixto,61.08,27.95,40
95.91,4.09,0.0,0.0,0.0,0.0,0.0,0.0,7.93,Algodón,77.58,34.825,60
40.75,39.35,1.81,4.55,9.86,0.51,0.0,3.18,3.68,Mixto,52.08,24.200000000000003,40
84.29,6.81,0.0,0.76,3.6,0.0,0.0,4.53,4.06,Algodón,54.36,25.15,60
80.12,11.36,0.0,0.69,3.93,0.0,0.0,3.91,6.84,Algodón,71.03999999999999,32.1,60
20.07,52.75,0.0,13.06,0.63,11.6,0.0,1.9,3.85,Sintéticos,53.1,24.625,40
97.57,2.43,0.0,0.0,0.0,0.0,0.0,0.0,5.26,Algodón,61.56,28.15,60
86.86,5.87,0.0,1.69,4.56,0.0,0.0,1.01,5.77,Algodón,64.62,29.424999999999997,60
11.87,5.74,41.96,4.55,5.99,2.93,26.97,0.0,1.33,Mixto,37.980000000000004,18.325,40
82.96,9.66,0.0,3.79,3.55,0.0,0.0,0.03,6.63,Algodón,69.78,31.575,60
75.58,5.86,0.0,5.24,9.99,0.0,0.0,3.33,5.1,Algodón,60.599999999999994,27.75,60
98.71,1.29,0.0,0.0,0.0,0.0,0.0,0.0,6.61,Algodón,69.66,31.525000000000002,60
83.66,9.45,0.0,1.45,1.1,0.0,0.0,4.33,4.83,Algodón,58.980000000000004,27.075,60
97.32,2.68,0.0,0.0,0.0,0.0,0.0,0.0,7.08,Algodón,72.48,32.7,60
97.62,2.38,0.0,0.0,0.0,0.0,0.0,0.0,4.73,Algodón,58.38,26.825000000000003,60
46.34,40.64,4.96,3.55,0.09,3.82,0.0,0.61,2.66,Mixto,45.96,21.65,40
3.88,28.76,20.52,5.79,1.45,16.7,22.9,0.0,1.29,Mixto,37.74,18.225,40
74.87,14.35,0.0,1.18,8.54,0.0,0.0,1.07,3.37,Algodón,50.22,23.425,60
93.77,6.23,0.0,0.0,0.0,0.0,0.0,0.0,7.43,Algodón,74.58,33.575,60
3.66,9.72,39.52,1.86,5.64,3.85,35.76,0.0,1.6,Delicados,39.6,19.0,30
75.97,13.65,0.0,2.08,5.43,0.0,0.0,2.86,4.54,Algodón,57.24,26.35,60
25.74,49.36,0.0,12.01,3.67,5.81,0.0,3.4,2.25,Mixto,43.5,20.625,40
92.38,7.62,0.0,0.0,0.0,0.0,0.0,0.0,6.31,Algodón,67.86,30.775,60
62.49,28.56,1.8,0.63,0.78,3.84,0.0,1.91,2.51,Mixto,45.06,21.275,40
9.25,61.4,0.0,12.74,1.81,11.33,0.0,3.46,3.85,Sintéticos,53.1,24.625,40
90.93,9.07,0.0,0.0,0.0,0.0,0.0,0.0,6.2,Algodón,67.2,30.5,60
14.5,54.91,0.0,11.61,1.88,10.32,0.0,6.78,2.02,Sintéticos,42.120000000000005,20.05,40
56.8,34.01,1.85,1.24,1.46,3.16,0.0,1.48,4.72,Mixto,58.32,26.799999999999997,40
23.7,18.5,25.76,5.55,5.24,0.93,20.33,0.0,2.18,Mixto,43.08,20.45,40
42.34,35.67,3.91,4.22,8.46,4.66,0.0,0.75,5.17,Mixto,61.019999999999996,27.925,40
90.83,9.17,0.0,0.0,0.0,0.0,0.0,0.0,5.74,Algodón,64.44,29.35,60
85.75,13.6,0.0,0.17,0.09,0.0,0.0,0.39,4.16,Algodón,54.96,25.4,60
68.96,21.11,0.0,0.03,5.57,0.0,0.0,4.33,4.25,Mixto,55.5,25.625,40
95.28,4.72,0.0,0.0,0.0,0.0,0.0,0.0,5.84,Algodón,65.03999999999999,29.6,60
23.46,55.37,0.0,5.86,2.61,11.72,0.0,0.98,2.12,Sintéticos,42.72,20.3,40
97.84,2.16,0.0,0.0,0.0,0.0,0.0,0.0,6.71,Algodón,70.25999999999999,31.775,60
13.43,57.89,0.0,16.86,2.76,6.31,0.0,2.75,2.85,Sintéticos,47.1,22.125,40
44.15,32.4,3.84,3.59,9.28,4.58,0.0,2.15,3.34,Mixto,50.04,23.35,40
97.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,7.26,Algodón,73.56,33.15,60
86.7,0.58,0.0,2.23,5.81,0.0,0.0,4.67,5.3,Algodón,61.8,28.25,60
15.79,55.45,0.0,10.05,0.02,17.49,0.0,1.2,2.17,Sintéticos,43.019999999999996,20.425,40
49.24,39.15,0.45,2.01,3.02,2.74,0.0,3.39,4.2,Mixto,55.2,25.5,40
92.47,7.53,0.0,0.0,0.0,0.0,0.0,0.0,4.23,Algodón,55.38,25.575000000000003,60
26.21,17.67,31.73,3.69,1.19,3.78,15.73,0.0,1.69,Mixto,40.14,19.225,40
90.09,9.91,0.0,0.0,0.0,0.0,0.0,0.0,5.35,Algodón,62.099999999999994,28.375,60
52.31,36.72,4.36,1.91,3.24,0.12,0.0,1.35,4.92,Mixto,59.519999999999996,27.3,40
15.47,64.03,0.0,7.74,0.35,10.31,0.0,2.11,3.56,Sintéticos,51.36,23.9,40
97.37,2.63,0.0,0.0,0.0,0.0,0.0,0.0,6.84,Algodón,71.03999999999999,32.1,60
44.94,39.82,4.13,2.91,1.44,1.99,0.0,4.77,3.88,Mixto,53.28,24.7,40
26.32,39.72,0.0,14.45,2.82,16.57,0.0,0.12,3.84,Mixto,53.04,24.6,40
18.72,23.25,22.55,6.11,6.26,3.52,19.59,0.0,1.29,Mixto,37.74,18.225,40
24.72,45.23,0.0,12.25,2.86,11.24,0.0,3.71,2.23,Mixto,43.379999999999995,20.575,40
47.63,33.19,3.75,3.15,5.75,2.77,0.0,3.75,2.97,Mixto,47.82,22.425,40
16.89,16.04,37.39,1.99,8.17,2.17,17.35,0.0,1.32,Mixto,37.92,18.3,40
37.94,13.92,17.99,4.25,10.6,5.36,9.94,0.0,1.81,Mixto,40.86,19.525,40
79.87,15.95,0.0,2.66,0.98,0.0,0.0,0.55,4.15,Algodón,54.900000000000006,25.375,60
97.28,2.72,0.0,0.0,0.0,0.0,0.0,0.0,7.73,Algodón,76.38,34.325,60
91.35,8.65,0.0,0.0,0.0,0.0,0.0,0.0,6.32,Algodón,67.92,30.8,60
91.69,8.31,0.0,0.0,0.0,0.0,0.0,0.0,7.92,Algodón,77.52,34.8,60
11.44,50.2,0.0,15.19,3.66,17.57,0.0,1.94,2.95,Sintéticos,47.7,22.375,40
