Algodon,Poliester,Lana,Elastano,Viscosa,Nylon,Seda,Fibra,Peso
46.58,42.17,0.97,3.54,1.61,1.91,0.0,3.22,3.06
22.83,46.43,0.0,6.17,5.2,17.98,0.0,1.38,3.58
85.24,1.37,0.0,3.17,7.93,0.0,0.0,2.29,6.35
23.75,51.69,0.0,6.52,2.46,13.51,0.0,2.07,2.17
22.34,23.54,12.45,0.55,3.81,7.34,29.98,0.0,1.36
49.73,39.87,3.54,3.77,0.47,1.86,0.0,0.77,5.18
95.91,4.09,0.0,0.0,0.0,0.0,0.0,0.0,7.93
40.75,39.35,1.81,4.55,9.86,0.51,0.0,3.18,3.68
84.29,6.81,0.0,0.76,3.6,0.0,0.0,4.53,4.06
80.12,11.36,0.0,0.69,3.93,0.0,0.0,3.91,6.84
20.07,52.75,0.0,13.06,0.63,11.6,0.0,1.9,3.85
97.57,2.43,0.0,0.0,0.0,0.0,0.0,0.0,5.26
86.86,5.87,0.0,1.69,4.56,0.0,0.0,1.01,5.77
11.87,5.74,41.96,4.55,5.99,2.93,26.97,0.0,1.33
82.96,9.66,0.0,3.79,3.55,0.0,0.0,0.03,6.63
75.58,5.86,0.0,5.24,9.99,0.0,0.0,3.33,5.1
98.71,1.29,0.0,0.0,0.0,0.0,0.0,0.0,6.61
83.66,9.45,0.0,1.45,1.1,0.0,0.0,4.33,4.83
97.32,2.68,0.0,0.0,0.0,0.0,0.0,0.0,7.08
97.62,2.38,0.0,0.0,0.0,0.0,0.0,0.0,4.73
46.34,40.64,4.96,3.55,0.09,3.82,0.0,0.61,2.66
3.88,28.76,20.52,5.79,1.45,16.7,22.9,0.0,1.29
74.87,14.35,0.0,1.18,8.54,0.0,0.0,1.07,3.37
93.77,6.23,0.0,0.0,0.0,0.0,0.0,0.0,7.43
3.66,9.72,39.52,1.86,5.64,3.85,35.76,0.0,1.6
75.97,13.65,0.0,2.08,5.43,0.0,0.0,2.86,4.54
25.74,49.36,0.0,12.01,3.67,5.81,0.0,3.4,2.25
92.38,7.62,0.0,0.0,0.0,0.0,0.0,0.0,6.31
62.49,28.56,1.8,0.63,0.78,3.84,0.0,1.91,2.51
9.25,61.4,0.0,12.74,1.81,11.33,0.0,3.46,3.85
90.93,9.07,0.0,0.0,0.0,0.0,0.0,0.0,6.2
14.5,54.91,0.0,11.61,1.88,10.32,0.0,6.78,2.02
56.8,34.01,1.85,1.24,1.46,3.16,0.0,1.48,4.72
23.7,18.5,25.76,5.55,5.24,0.93,20.33,0.0,2.18
42.34,35.67,3.91,4.22,8.46,4.66,0.0,0.75,5.17
90.83,9.17,0.0,0.0,0.0,0.0,0.0,0.0,5.74
85.75,13.6,0.0,0.17,0.09,0.0,0.0,0.39,4.16
68.96,21.11,0.0,0.03,5.57,0.0,0.0,4.33,4.25
95.28,4.72,0.0,0.0,0.0,0.0,0.0,0.0,5.84
23.46,55.37,0.0,5.86,2.61,11.72,0.0,0.98,2.12
97.84,2.16,0.0,0.0,0.0,0.0,0.0,0.0,6.71
13.43,57.89,0.0,16.86,2.76,6.31,0.0,2.75,2.85
44.15,32.4,3.84,3.59,9.28,4.58,0.0,2.15,3.34
97.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,7.26
86.7,0.58,0.0,2.23,5.81,0.0,0.0,4.67,5.3
15.79,55.45,0.0,10.05,0.02,17.49,0.0,1.2,2.17
49.24,39.15,0.45,2.01,3.02,2.74,0.0,3.39,4.2
92.47,7.53,0.0,0.0,0.0,0.0,0.0,0.0,4.23
26.21,17.67,31.73,3.69,1.19,3.78,15.73,0.0,1.69
90.09,9.91,0.0,0.0,0.0,0.0,0.0,0.0,5.35
52.31,36.72,4.36,1.91,3.24,0.12,0.0,1.35,4.92
15.47,64.03,0.0,7.74,0.35,10.31,0.0,2.11,3.56
97.37,2.63,0.0,0.0,0.0,0.0,0.0,0.0,6.84
44.94,39.82,4.13,2.91,1.44,1.99,0.0,4.77,3.88
26.32,39.72,0.0,14.45,2.82,16.57,0.0,0.12,3.84
18.72,23.25,22.55,6.11,6.26,3.52,19.59,0.0,1.29
24.72,45.23,0.0,12.25,2.86,11.24,0.0,3.71,2.23
47.63,33.19,3.75,3.15,5.75,2.77,0.0,3.75,2.97
16.89,16.04,37.39,1.99,8.17,2.17,17.35,0.0,1.32
37.94,13.92,17.99,4.25,10.6,5.36,9.94,0.0,1.81
79.87,15.95,0.0,2.66,0.98,0.0,0.0,0.55,4.15
97.28,2.72,0.0,0.0,0.0,0.0,0.0,0.0,7.73
91.35,8.65,0.0,0.0,0.0,0.0,0.0,0.0,6.32
91.69,8.31,0.0,0.0,0.0,0.0,0.0,0.0,7.92
11.44,50.2,0.0,15.19,3.66,17.57,0.0,1.94,2.95
21.67,13.29,24.42,4.84,2.08,8.28,25.42,0.0,2.8
98.77,1.23,0.0,0.0,0.0,0.0,0.0,0.0,4.59
23.21,42.58,0.0,16.54,3.78,9.02,0.0,4.88,3.44
22.85,55.52,0.0,14.03,1.65,5.38,0.0,0.58,3.0
14.01,59.49,0.0,12.11,2.91,8.82,0.0,2.67,2.2
5.12,19.39,43.18,2.75,4.13,0.14,25.29,0.0,2.16
47.69,35.35,1.16,4.06,7.72,0.65,0.0,3.37,4.44
93.25,6.75,0.0,0.0,0.0,0.0,0.0,0.0,7.99
94.43,5.57,0.0,0.0,0.0,0.0,0.0,0.0,4.64
15.0,16.29,20.65,4.27,9.48,2.3,32.01,0.0,1.85
4.97,37.44,13.75,0.67,9.75,8.14,25.27,0.0,1.96
93.33,3.14,0.0,2.16,0.19,0.0,0.0,1.18,6.2
88.9,11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.69
20.15,18.45,27.85,0.37,7.09,4.43,21.66,0.0,1.64
80.45,13.55,0.0,0.33,4.58,0.0,0.0,1.08,3.05
76.13,11.27,0.0,1.27,9.96,0.0,0.0,1.37,5.93
91.14,8.86,0.0,0.0,0.0,0.0,0.0,0.0,4.75
15.31,40.99,0.0,22.08,3.94,15.5,0.0,2.18,2.48
94.35,5.65,0.0,0.0,0.0,0.0,0.0,0.0,7.94
95.79,4.21,0.0,0.0,0.0,0.0,0.0,0.0,6.95
12.62,51.97,0.0,8.83,2.68,18.19,0.0,5.71,2.34
13.9,15.17,34.37,4.87,8.69,2.63,20.37,0.0,2.89
59.75,23.79,1.56,2.59,3.55,3.64,0.0,5.12,5.22
98.67,1.33,0.0,0.0,0.0,0.0,0.0,0.0,5.32
48.68,37.94,2.87,1.96,4.31,3.67,0.0,0.57,2.61
61.96,23.02,1.22,0.47,9.05,2.94,0.0,1.34,4.9
19.99,49.53,0.0,8.4,3.3,16.24,0.0,2.54,3.6
18.95,44.49,0.0,18.95,2.82,10.82,0.0,3.96,2.59
65.91,21.01,0.38,0.5,7.15,0.69,0.0,4.38,3.41
84.24,7.05,0.0,1.9,4.11,0.0,0.0,2.71,4.15
14.42,60.27,0.0,10.14,1.34,13.0,0.0,0.82,3.12
89.7,10.3,0.0,0.0,0.0,0.0,0.0,0.0,6.69
45.16,38.54,0.29,3.15,6.2,2.84,0.0,3.81,3.26
91.27,8.73,0.0,0.0,0.0,0.0,0.0,0.0,6.53
89.95,10.05,0.0,0.0,0.0,0.0,0.0,0.0,5.83
43.79,37.58,3.68,5.5,2.71,5.33,0.0,1.41,2.89
24.83,54.09,0.0,4.6,1.24,14.2,0.0,1.04,2.63
21.83,50.06,0.0,11.31,2.85,11.57,0.0,2.38,3.98
70.81,20.9,0.0,3.03,2.45,0.0,0.0,2.81,4.6
4.81,51.23,0.0,16.69,3.4,20.79,0.0,3.09,3.57
17.32,0.63,33.53,6.31,5.93,11.43,24.85,0.0,1.87
86.05,4.77,0.0,4.27,1.58,0.0,0.0,3.34,6.1
12.93,43.44,0.0,19.98,3.89,18.9,0.0,0.86,3.04
48.71,33.33,5.39,2.88,1.44,0.98,0.0,7.26,3.36
3.31,48.34,0.0,16.9,3.81,25.34,0.0,2.28,3.77
95.73,4.27,0.0,0.0,0.0,0.0,0.0,0.0,7.62
75.41,5.82,0.0,4.26,9.37,0.0,0.0,5.14,4.52
24.13,9.29,44.74,0.72,0.18,7.0,13.94,0.0,1.96
0.77,62.77,0.0,15.88,4.27,16.04,0.0,0.27,2.99
13.91,53.79,0.0,14.25,2.92,11.71,0.0,3.42,3.26
99.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,6.08
47.88,31.93,5.27,4.39,4.12,0.46,0.0,5.95,3.77
3.85,64.2,0.0,16.31,2.78,9.81,0.0,3.04,3.15
17.71,49.76,0.0,14.93,2.27,11.62,0.0,3.72,3.67
95.64,4.36,0.0,0.0,0.0,0.0,0.0,0.0,7.83
92.62,7.38,0.0,0.0,0.0,0.0,0.0,0.0,6.31
29.39,1.46,22.29,3.24,5.15,7.81,30.66,0.0,1.5
94.17,5.83,0.0,0.0,0.0,0.0,0.0,0.0,5.61
88.78,11.22,0.0,0.0,0.0,0.0,0.0,0.0,5.69
44.69,42.2,0.62,3.64,7.33,1.31,0.0,0.21,5.09
82.92,10.52,0.0,2.05,1.36,0.0,0.0,3.15,4.41
14.5,30.18,21.36,4.35,13.47,4.19,11.95,0.0,2.8
53.22,32.58,2.01,1.16,3.04,5.31,0.0,2.68,3.22
1.13,8.05,39.94,4.72,14.07,18.35,13.74,0.0,2.53
98.63,1.37,0.0,0.0,0.0,0.0,0.0,0.0,4.34
24.38,44.79,0.0,17.28,2.57,8.98,0.0,2.01,2.15
38.13,42.71,3.71,0.62,9.61,4.26,0.0,0.95,3.06
66.38,19.3,1.26,2.6,7.45,0.19,0.0,2.81,3.06
86.87,2.49,0.0,2.02,4.81,0.0,0.0,3.81,4.88
2.72,63.87,0.0,12.74,2.22,14.84,0.0,3.62,3.43
5.61,29.92,38.04,5.44,5.24,7.66,8.1,0.0,2.88
52.64,38.54,0.43,1.05,1.29,2.22,0.0,3.83,4.4
81.19,7.01,0.0,2.61,8.26,0.0,0.0,0.93,3.07
22.56,5.46,19.06,3.23,9.67,10.2,29.82,0.0,1.11
15.51,60.97,0.0,9.59,1.17,12.34,0.0,0.42,3.22
30.4,21.76,28.15,3.28,1.12,2.98,12.31,0.0,2.46
62.69,20.45,2.83,1.27,7.66,2.47,0.0,2.63,4.28
45.71,41.59,4.51,0.75,2.18,5.24,0.0,0.02,2.78
25.24,9.99,35.12,1.68,7.95,3.12,16.9,0.0,1.3
23.49,18.23,18.82,6.97,12.49,8.04,11.96,0.0,2.65
12.86,4.35,33.84,1.4,1.47,2.06,44.02,0.0,2.36
25.34,24.7,20.82,3.78,2.45,6.36,16.56,0.0,1.55
97.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,6.23
20.88,53.92,0.0,7.42,3.52,10.36,0.0,3.9,2.3
74.37,12.53,0.0,2.66,7.25,0.0,0.0,3.19,3.69
55.03,35.64,2.65,2.49,0.53,2.86,0.0,0.8,3.14
78.31,11.55,0.0,2.24,5.89,0.0,0.0,2.01,3.57
74.32,13.98,0.0,1.02,8.17,0.0,0.0,2.51,3.99
7.37,10.52,39.38,2.93,1.81,8.98,29.02,0.0,1.64
24.54,51.36,0.0,13.38,2.07,6.84,0.0,1.82,2.76
25.65,7.33,27.61,0.49,8.42,5.5,24.98,0.0,1.49
23.51,43.09,0.0,15.21,0.09,12.84,0.0,5.25,2.94
56.19,30.56,0.92,1.64,6.11,3.27,0.0,1.32,3.13
19.72,50.73,0.0,7.95,3.04,15.68,0.0,2.88,2.43
9.0,69.68,0.0,7.2,2.67,11.09,0.0,0.36,2.69
29.37,36.89,0.0,16.07,2.85,13.43,0.0,1.38,2.49
77.86,8.72,0.0,3.92,8.31,0.0,0.0,1.19,4.33
18.98,44.97,0.0,17.24,3.56,13.29,0.0,1.95,2.3
74.72,14.14,0.0,3.41,6.19,0.0,0.0,1.54,5.89
84.82,7.58,0.0,0.91,6.54,0.0,0.0,0.15,4.3
92.29,7.71,0.0,0.0,0.0,0.0,0.0,0.0,4.85
93.29,6.71,0.0,0.0,0.0,0.0,0.0,0.0,4.09
19.49,58.27,0.0,6.27,3.0,10.09,0.0,2.89,2.88
14.8,6.92,36.99,4.22,10.87,8.89,17.31,0.0,1.42
8.78,55.23,0.0,10.85,3.6,13.95,0.0,7.59,2.75
3.84,55.9,0.0,14.93,5.05,15.71,0.0,4.58,3.19
12.93,60.48,0.0,14.65,3.09,7.77,0.0,1.08,3.51
34.14,5.69,48.85,0.48,0.48,3.86,6.5,0.0,1.95
81.01,2.65,0.0,3.66,6.66,0.0,0.0,6.02,6.38
63.22,25.99,4.67,2.57,1.64,1.47,0.0,0.43,4.81
14.44,60.87,0.0,11.95,1.53,9.04,0.0,2.17,2.99
55.05,24.32,0.27,2.69,8.66,5.02,0.0,3.98,3.43
87.17,7.86,0.0,2.48,2.02,0.0,0.0,0.47,3.07
42.72,43.45,3.48,2.5,1.43,3.5,0.0,2.92,2.96
55.01,25.52,3.73,1.87,7.26,3.11,0.0,3.51,3.72
20.62,43.78,0.0,20.04,1.34,11.55,0.0,2.66,3.51
15.75,66.65,0.0,9.69,2.38,4.79,0.0,0.75,2.51
97.77,2.23,0.0,0.0,0.0,0.0,0.0,0.0,5.09
91.73,8.27,0.0,0.0,0.0,0.0,0.0,0.0,5.49
20.9,66.82,0.0,5.62,0.3,5.51,0.0,0.85,2.3
85.25,4.9,0.0,1.39,8.41,0.0,0.0,0.04,5.84
92.6,7.4,0.0,0.0,0.0,0.0,0.0,0.0,5.29
77.95,8.98,0.0,5.2,4.42,0.0,0.0,3.44,3.06
97.32,2.68,0.0,0.0,0.0,0.0,0.0,0.0,6.67
19.66,47.96,0.0,10.1,3.0,17.33,0.0,1.95,3.24
21.09,26.63,9.83,2.51,5.23,6.94,27.78,0.0,2.05
42.64,34.65,4.88,4.3,7.37,5.14,0.0,1.01,2.63
92.78,7.22,0.0,0.0,0.0,0.0,0.0,0.0,6.69
20.76,45.21,0.0,15.05,3.39,14.27,0.0,1.31,3.75
79.25,13.99,0.0,0.75,5.86,0.0,0.0,0.15,3.11
75.76,17.38,0.0,4.08,0.21,0.0,0.0,2.57,4.21
62.76,26.05,1.33,0.4,1.78,2.98,0.0,4.69,5.13
78.1,14.82,0.0,2.4,3.54,0.0,0.0,1.15,4.74
21.45,55.31,0.0,7.96,0.62,12.34,0.0,2.32,2.67
20.68,20.17,31.0,2.84,3.19,2.04,20.08,0.0,2.23
74.05,14.75,0.0,2.81,4.71,0.0,0.0,3.69,4.3
87.12,0.52,0.0,0.32,8.91,0.0,0.0,3.13,5.58
52.7,35.68,2.62,2.31,5.84,0.01,0.0,0.83,5.18
48.08,33.25,6.19,1.04,7.05,1.84,0.0,2.54,3.81
95.82,4.18,0.0,0.0,0.0,0.0,0.0,0.0,6.92
18.72,55.6,0.0,10.08,4.16,8.68,0.0,2.76,2.23
19.2,14.97,32.24,0.11,4.03,6.07,23.38,0.0,2.94
55.33,30.2,1.14,4.91,0.82,5.99,0.0,1.61,2.5
16.86,19.1,27.04,5.73,7.77,13.83,9.68,0.0,2.15
1.67,61.73,0.0,12.37,0.64,21.09,0.0,2.51,2.45
50.27,36.21,1.74,3.55,4.7,3.02,0.0,0.51,3.39
7.65,64.65,0.0,15.82,0.02,10.54,0.0,1.31,3.0
45.66,38.89,5.14,5.61,0.05,3.04,0.0,1.6,3.5
28.63,39.07,0.0,5.95,3.6,18.62,0.0,4.12,3.88
86.6,2.14,0.0,4.3,6.65,0.0,0.0,0.32,6.52
46.53,41.27,1.08,1.95,3.59,3.63,0.0,1.96,3.44
84.21,11.95,0.0,2.66,0.95,0.0,0.0,0.23,6.93
72.44,19.85,0.0,2.56,4.26,0.0,0.0,0.89,6.12
15.31,22.8,19.53,3.72,1.25,8.48,28.91,0.0,2.67
6.26,29.32,21.84,0.5,6.03,7.39,28.67,0.0,1.18
20.7,47.84,0.0,12.54,3.54,12.72,0.0,2.66,3.07
91.25,8.75,0.0,0.0,0.0,0.0,0.0,0.0,7.89
93.99,6.01,0.0,0.0,0.0,0.0,0.0,0.0,5.41
91.71,8.29,0.0,0.0,0.0,0.0,0.0,0.0,4.17
44.32,36.47,1.0,2.91,10.07,3.15,0.0,2.07,3.45
26.1,16.9,22.9,1.91,6.2,4.69,21.3,0.0,2.3
81.18,6.35,0.0,2.85,6.92,0.0,0.0,2.7,3.54
59.55,27.19,2.84,0.55,6.59,0.85,0.0,2.43,2.63
44.54,41.78,1.76,0.37,8.13,0.33,0.0,3.09,4.97
79.51,11.85,0.0,1.78,2.5,0.0,0.0,4.36,6.73
56.86,20.35,4.38,3.5,7.59,3.74,0.0,3.59,4.8
22.15,46.47,0.0,14.68,2.79,10.89,0.0,3.02,3.83
82.52,3.94,0.0,4.44,5.29,0.0,0.0,3.81,3.73
17.88,47.29,0.0,16.7,1.36,14.16,0.0,2.61,2.34
66.0,25.75,1.34,0.58,1.22,4.16,0.0,0.94,2.57
93.23,6.77,0.0,0.0,0.0,0.0,0.0,0.0,4.24
16.61,14.17,21.01,1.61,9.33,8.99,28.27,0.0,2.12
89.44,10.56,0.0,0.0,0.0,0.0,0.0,0.0,5.63
86.76,1.44,0.0,2.17,8.44,0.0,0.0,1.19,4.79
76.06,16.32,0.0,0.18,6.07,0.0,0.0,1.37,5.11
41.2,44.01,2.45,2.71,8.15,0.62,0.0,0.87,4.06
90.45,9.55,0.0,0.0,0.0,0.0,0.0,0.0,4.63
52.65,32.3,0.32,3.13,6.92,2.7,0.0,1.97,4.17
12.66,49.18,0.0,14.55,3.87,15.38,0.0,4.37,3.05
17.36,31.95,21.47,1.58,7.19,3.14,17.31,0.0,2.44
93.43,6.57,0.0,0.0,0.0,0.0,0.0,0.0,4.94
61.49,23.11,0.18,3.43,8.44,1.64,0.0,1.72,3.15
2.25,11.16,47.81,1.77,10.41,12.33,14.27,0.0,1.6
95.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,5.22
92.67,7.33,0.0,0.0,0.0,0.0,0.0,0.0,6.35
19.0,24.17,31.36,2.85,7.32,7.26,8.05,0.0,1.11
93.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,5.56
5.83,4.09,40.44,4.3,4.89,10.57,29.87,0.0,2.71
91.51,8.49,0.0,0.0,0.0,0.0,0.0,0.0,6.84
24.56,55.16,0.0,5.45,1.14,12.31,0.0,1.38,2.58
78.23,12.58,0.0,3.56,0.99,0.0,0.0,4.65,6.03
83.06,3.81,0.0,2.47,8.69,0.0,0.0,1.98,3.45
97.92,2.08,0.0,0.0,0.0,0.0,0.0,0.0,7.83
1.69,27.89,33.4,4.63,0.06,4.29,28.04,0.0,2.82
99.14,0.86,0.0,0.0,0.0,0.0,0.0,0.0,6.11
93.6,6.4,0.0,0.0,0.0,0.0,0.0,0.0,7.44
53.89,37.28,1.9,0.82,2.39,1.38,0.0,2.34,2.72
59.05,30.71,1.24,0.64,6.59,0.31,0.0,1.45,3.74
96.96,3.04,0.0,0.0,0.0,0.0,0.0,0.0,7.43
9.76,46.24,0.0,19.98,3.21,19.25,0.0,1.56,3.18
2.84,38.93,30.49,0.46,3.29,12.52,11.47,0.0,2.35
15.29,26.01,11.21,4.56,4.14,10.17,28.61,0.0,1.13
31.37,48.68,2.77,1.05,8.35,3.62,0.0,4.16,4.36
93.48,1.61,0.0,0.87,3.02,0.0,0.0,1.02,6.8
92.72,7.28,0.0,0.0,0.0,0.0,0.0,0.0,4.15
74.86,14.2,0.0,0.49,8.31,0.0,0.0,2.14,5.65
95.79,4.21,0.0,0.0,0.0,0.0,0.0,0.0,4.11
95.05,4.95,0.0,0.0,0.0,0.0,0.0,0.0,5.96
7.01,41.62,0.0,21.97,1.23,23.45,0.0,4.72,3.22
7.21,58.95,0.0,14.81,3.0,9.89,0.0,6.15,2.6
24.0,53.34,0.0,9.78,1.15,11.03,0.0,0.72,3.66
14.98,54.45,0.0,15.3,2.71,11.36,0.0,1.2,3.55
21.93,49.07,0.0,16.33,1.49,9.9,0.0,1.28,2.41
94.97,5.03,0.0,0.0,0.0,0.0,0.0,0.0,4.74
0.12,19.06,25.78,2.34,6.96,3.54,42.21,0.0,2.8
16.61,31.63,21.59,3.06,0.74,3.22,23.14,0.0,2.16
92.72,7.28,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12.68,52.68,0.0,16.13,3.89,11.73,0.0,2.89,2.69
97.47,2.53,0.0,0.0,0.0,0.0,0.0,0.0,4.8
69.65,14.78,0.0,3.94,8.61,0.0,0.0,3.02,6.98
75.64,11.48,0.0,1.89,7.61,0.0,0.0,3.38,4.71
89.17,10.83,0.0,0.0,0.0,0.0,0.0,0.0,7.22
20.11,58.25,0.0,8.04,1.39,10.07,0.0,2.14,2.72
53.83,35.76,2.19,1.49,3.5,1.05,0.0,2.18,2.72
98.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,6.87
51.78,28.62,2.24,0.45,11.98,3.68,0.0,1.24,5.21
40.34,44.01,2.43,3.89,4.02,1.97,0.0,3.34,3.02
17.69,57.38,0.0,9.07,2.65,10.12,0.0,3.1,2.04
12.44,59.83,0.0,17.6,1.81,6.68,0.0,1.64,2.96
89.45,10.55,0.0,0.0,0.0,0.0,0.0,0.0,5.56
16.51,23.27,28.82,3.49,2.73,3.08,22.1,0.0,1.71
92.99,7.01,0.0,0.0,0.0,0.0,0.0,0.0,7.72
94.22,5.78,0.0,0.0,0.0,0.0,0.0,0.0,7.45
85.69,3.06,0.0,3.2,5.09,0.0,0.0,2.96,3.09
97.81,2.19,0.0,0.0,0.0,0.0,0.0,0.0,8.0
22.15,21.83,26.88,5.86,2.98,2.33,17.96,0.0,2.72
97.01,2.99,0.0,0.0,0.0,0.0,0.0,0.0,5.09
13.93,55.91,0.0,16.69,1.31,9.17,0.0,3.0,3.8
82.81,13.86,0.0,1.14,0.53,0.0,0.0,1.67,4.13
0.32,69.09,0.0,15.5,1.96,8.9,0.0,4.23,3.83
98.63,1.37,0.0,0.0,0.0,0.0,0.0,0.0,5.59
84.41,4.96,0.0,3.84,3.61,0.0,0.0,3.19,4.53
87.81,7.15,0.0,1.86,0.05,0.0,0.0,3.13,3.31
90.17,9.83,0.0,0.0,0.0,0.0,0.0,0.0,7.31
21.72,29.42,12.93,0.1,7.48,2.54,25.8,0.0,2.39
92.72,7.28,0.0,0.0,0.0,0.0,0.0,0.0,7.14
36.64,39.28,2.05,5.17,11.09,5.18,0.0,0.6,3.49
55.32,38.1,0.21,1.68,2.22,0.98,0.0,1.49,5.19
19.92,41.79,0.0,12.23,3.29,18.3,0.0,4.46,2.16
2.98,21.15,30.51,4.54,12.94,5.36,22.52,0.0,1.18
23.45,27.39,16.82,1.64,2.52,8.97,19.22,0.0,2.05
92.24,7.76,0.0,0.0,0.0,0.0,0.0,0.0,4.6
96.46,3.54,0.0,0.0,0.0,0.0,0.0,0.0,4.1
59.14,24.77,3.08,2.12,6.45,3.16,0.0,1.28,5.45
15.91,22.48,33.69,3.1,8.42,0.31,16.08,0.0,1.44
1.02,70.98,0.0,8.34,1.59,15.44,0.0,2.63,3.75
77.87,13.44,0.0,1.8,5.46,0.0,0.0,1.43,3.18
51.95,27.66,4.0,5.77,5.7,2.27,0.0,2.64,3.43
19.97,59.63,0.0,11.27,1.86,5.01,0.0,2.25,2.52
34.74,46.73,2.7,3.59,5.57,3.32,0.0,3.35,4.32
18.81,56.09,0.0,13.29,4.53,5.38,0.0,1.89,2.9
61.44,26.83,3.49,1.14,4.21,1.33,0.0,1.57,3.31
68.5,16.34,0.0,4.21,7.39,0.0,0.0,3.56,6.72
77.8,13.49,0.0,2.19,1.62,0.0,0.0,4.9,4.75
21.27,49.56,0.0,16.7,0.35,8.99,0.0,3.12,3.68
8.55,50.13,0.0,23.26,1.02,16.78,0.0,0.26,2.4
53.74,35.04,1.92,1.17,5.68,0.89,0.0,1.57,2.59
3.79,67.28,0.0,15.09,0.33,12.61,0.0,0.91,2.17
98.59,1.41,0.0,0.0,0.0,0.0,0.0,0.0,7.52
97.67,2.33,0.0,0.0,0.0,0.0,0.0,0.0,5.05
23.73,34.14,0.0,13.99,2.01,22.67,0.0,3.46,2.33
98.47,1.53,0.0,0.0,0.0,0.0,0.0,0.0,7.04
11.82,8.63,44.32,0.3,3.55,3.16,28.23,0.0,1.38
8.89,24.03,35.68,1.29,14.0,6.13,9.98,0.0,1.59
13.84,56.19,0.0,12.35,1.57,11.85,0.0,4.19,2.44
82.28,15.47,0.0,0.62,0.02,0.0,0.0,1.62,5.56
97.99,2.01,0.0,0.0,0.0,0.0,0.0,0.0,5.02
23.19,53.32,0.0,8.39,2.01,10.65,0.0,2.45,3.11
96.56,3.44,0.0,0.0,0.0,0.0,0.0,0.0,5.8
84.81,1.52,0.0,2.62,7.2,0.0,0.0,3.85,5.68
11.33,32.86,19.27,3.02,6.9,0.41,26.21,0.0,1.36
19.52,62.72,0.0,8.29,1.62,6.69,0.0,1.16,3.53
88.12,11.88,0.0,0.0,0.0,0.0,0.0,0.0,5.3
95.87,4.13,0.0,0.0,0.0,0.0,0.0,0.0,5.86
21.52,39.0,0.0,21.05,3.6,13.63,0.0,1.19,2.59
26.75,47.35,0.0,9.11,3.49,8.84,0.0,4.46,3.34
54.82,27.53,4.16,0.4,8.4,0.14,0.0,4.55,5.22
99.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,6.81
7.18,35.0,23.38,0.53,5.09,4.12,24.71,0.0,2.33
93.55,4.0,0.0,0.53,1.67,0.0,0.0,0.25,4.66
38.63,47.43,3.72,0.53,4.74,1.17,0.0,3.78,3.85
52.51,33.35,2.8,2.23,5.39,1.73,0.0,2.0,3.39
26.94,9.48,17.12,4.04,1.23,9.21,31.96,0.0,1.56
93.1,6.9,0.0,0.0,0.0,0.0,0.0,0.0,7.17
91.95,8.05,0.0,0.0,0.0,0.0,0.0,0.0,4.94
76.56,11.88,0.0,2.9,6.79,0.0,0.0,1.88,3.89
27.81,33.73,0.0,17.75,2.21,15.65,0.0,2.85,3.97
38.48,51.45,1.38,4.87,0.5,1.74,0.0,1.58,3.51
21.71,57.08,0.0,5.52,2.75,12.22,0.0,0.71,2.26
81.72,5.04,0.0,3.41,6.59,0.0,0.0,3.24,5.06
25.93,49.23,0.0,8.42,1.16,14.99,0.0,0.27,3.89
93.17,6.83,0.0,0.0,0.0,0.0,0.0,0.0,7.56
41.59,45.61,3.06,3.81,2.51,3.1,0.0,0.33,3.34
84.22,6.85,0.0,1.39,4.77,0.0,0.0,2.77,6.25
11.5,10.23,37.72,3.37,5.21,1.79,30.19,0.0,1.21
94.4,5.6,0.0,0.0,0.0,0.0,0.0,0.0,5.64
10.39,4.15,34.37,1.28,8.99,10.49,30.33,0.0,2.29
93.95,6.05,0.0,0.0,0.0,0.0,0.0,0.0,6.63
27.08,39.54,0.0,7.69,3.4,19.21,0.0,3.08,3.43
52.93,33.5,4.36,0.45,6.68,1.6,0.0,0.47,4.45
79.33,15.37,0.0,4.12,1.15,0.0,0.0,0.03,5.05
98.53,1.47,0.0,0.0,0.0,0.0,0.0,0.0,4.04
83.33,4.84,0.0,3.31,4.81,0.0,0.0,3.72,6.16
93.13,6.87,0.0,0.0,0.0,0.0,0.0,0.0,6.26
8.89,46.67,0.0,22.24,1.22,18.89,0.0,2.08,2.39
23.85,44.77,0.0,5.35,3.93,19.79,0.0,2.31,3.14
25.16,19.12,14.22,4.98,4.29,4.89,27.33,0.0,2.2
47.68,40.25,1.34,1.07,1.86,4.39,0.0,3.41,2.55
20.01,52.45,0.0,8.37,7.82,10.35,0.0,0.99,2.47
63.66,24.59,1.93,1.7,4.88,0.08,0.0,3.14,4.06
25.48,2.66,42.92,3.05,3.14,10.74,12.01,0.0,1.11
20.21,43.95,0.0,10.91,0.83,20.42,0.0,3.67,3.34
